CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time,Column1,queue+talk,time_less_100,time_less_200,time_less_300,time_less_500,time_greater_500,CALL_DATE,CALL_TIME_ONLY,mainOption_clean,subOption_clean,Combination
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4485.15,S2,YES,NO,0,0,785,,0,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,4.0,extragb,S41121,NO,NO,NO,YES,True,0.0,S41,NO,NO,0,0,122,,0,False,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,1.0,,S1,NO,NO,NO,NO,True,10131.17,S1,YES,NO,0,0,271,,0,False,False,True,True,False,2026-05-13,22:15:00,1,Null,1 + Null
2026-05-13 22:15:00,S,7.0,,S7,NO,NO,NO,NO,True,1491.01,S7,YES,NO,0,0,704,,0,False,False,False,False,True,2026-05-13,22:15:00,7,Null,7 + Null
2026-05-13 22:15:00,S,3.0,,S3,NO,NO,NO,NO,True,-68.56,S3,YES,NO,0,0,604,,0,False,False,False,False,True,2026-05-13,22:15:00,3,Null,3 + Null
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-156.92,S2,YES,NO,0,0,333,,0,False,False,False,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,voice,S23,NO,NO,NO,NO,True,-124.58,S2,YES,NO,0,0,507,,0,False,False,False,False,True,2026-05-13,22:15:00,2,voice,2 + voice
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,22,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,3.0,,S3,NO,NO,NO,NO,True,794.43,S3,YES,NO,0,0,588,,0,False,False,False,False,True,2026-05-13,22:15:00,3,Null,3 + Null
2026-05-13 22:15:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,9364.46,S2,YES,YES,1140,20,1260,,1160,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-148.67,S2,YES,NO,0,0,302,,0,False,False,False,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,1.0,,MOBITEL_SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,109,,0,False,True,True,True,False,2026-05-13,22:15:00,1,Null,1 + Null
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,173,,0,False,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,7959.33,S41,NO,NO,0,0,36,,0,True,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,3.0,,S3,NO,NO,NO,NO,True,2851.89,S3,YES,NO,0,0,105,,0,False,True,True,True,False,2026-05-13,22:15:00,3,Null,3 + Null
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,930.33,S2,YES,NO,0,0,163,,0,False,True,True,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,4206.03,S2,NO,NO,0,0,103,,0,False,True,True,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,-104.22,S41,YES,NO,0,0,184,,0,False,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,356,,0,False,False,False,True,False,2026-05-13,22:15:00,1,Null,1 + Null
2026-05-13 22:15:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,3044.52,S2,YES,NO,0,0,302,,0,False,False,False,True,False,2026-05-13,22:15:00,2,broadband,2 + broadband
2026-05-13 22:15:00,S,1.0,,MOBITEL_SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,347,,0,False,False,False,True,False,2026-05-13,22:15:00,1,Null,1 + Null
2026-05-13 22:14:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,6443.23,S2,YES,NO,0,0,384,,0,False,False,False,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-18.52,S2,YES,NO,0,0,1245,,0,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,12546.41,S2,YES,NO,0,0,556,,0,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5865.06,S2,YES,NO,0,0,383,,0,False,False,False,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,12257.66,S2,YES,NO,0,0,400,,0,False,False,False,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,7.0,,S7,NO,NO,NO,NO,True,7334.06,S7,YES,YES,1125,112,1325,,1237,False,False,False,False,True,2026-05-13,22:14:00,7,Null,7 + Null
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,34,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,3056.75,S2,YES,NO,0,0,297,,0,False,False,True,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,T,,,T,NO,NO,NO,NO,False,,,NO,NO,0,0,18,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,1.0,,S1,NO,NO,NO,NO,True,4990.66,S1,YES,NO,0,0,93,,0,True,True,True,True,False,2026-05-13,22:14:00,1,Null,1 + Null
2026-05-13 22:14:00,S,3.0,,S3,NO,NO,NO,NO,True,5833.34,S3,NO,NO,0,0,80,,0,True,True,True,True,False,2026-05-13,22:14:00,3,Null,3 + Null
2026-05-13 22:14:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,4487.24,S2,YES,NO,0,0,618,,0,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,1.0,,S1,NO,NO,NO,NO,True,3836.78,S1,YES,NO,0,0,734,,0,False,False,False,False,True,2026-05-13,22:14:00,1,Null,1 + Null
2026-05-13 22:14:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,4314.27,S2,YES,NO,0,0,423,,0,False,False,False,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,19,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,9525.39,S2,YES,NO,0,0,273,,0,False,False,True,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-40.77,S2,YES,YES,1114,83,1297,,1197,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,7.0,,S7,NO,NO,NO,NO,True,2703.22,S7,YES,NO,0,0,128,,0,False,True,True,True,False,2026-05-13,22:14:00,7,Null,7 + Null
2026-05-13 22:14:00,S,7.0,,S7,NO,NO,NO,NO,True,2019.64,S7,YES,NO,0,0,647,,0,False,False,False,False,True,2026-05-13,22:14:00,7,Null,7 + Null
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,38,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,274,,0,False,False,True,True,False,2026-05-13,22:14:00,1,Null,1 + Null
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,True,2640.81,,NO,NO,0,0,20,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,E,4.0,extragb,E4111,NO,NO,NO,YES,True,13866.31,E41,NO,NO,0,0,84,,0,True,True,True,True,False,2026-05-13,22:14:00,4,extragb,4 + extragb
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2346.44,S2,YES,NO,0,0,730,,0,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,3571.34,S2,YES,YES,1105,57,1246,,1162,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,26,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-376.82,S2,YES,YES,1105,24,1186,,1129,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,7.0,,S7,NO,NO,NO,NO,True,2715.09,S7,YES,NO,0,0,718,,0,False,False,False,False,True,2026-05-13,22:14:00,7,Null,7 + Null
2026-05-13 22:14:00,S,3.0,,S3,NO,NO,NO,NO,True,12419.92,S3,NO,NO,0,0,79,,0,True,True,True,True,False,2026-05-13,22:14:00,3,Null,3 + Null
2026-05-13 22:14:00,S,1.0,,S1,NO,NO,NO,NO,True,15543.63,S1,YES,NO,0,0,173,,0,False,True,True,True,False,2026-05-13,22:14:00,1,Null,1 + Null
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-1103.8,S2,YES,NO,0,0,521,,0,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,True,22.31,,NO,NO,0,0,43,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,7.0,,S7,NO,NO,NO,NO,True,2253.13,S7,YES,NO,0,0,539,,0,False,False,False,False,True,2026-05-13,22:14:00,7,Null,7 + Null
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,22,,0,True,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,947,,0,False,False,False,False,True,2026-05-13,22:14:00,1,Null,1 + Null
2026-05-13 22:14:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,-22.63,S2,YES,NO,0,0,246,,0,False,False,True,True,False,2026-05-13,22:14:00,2,broadband,2 + broadband
2026-05-13 22:14:00,S,3.0,,S3,NO,NO,NO,NO,True,11065.25,S3,NO,NO,0,0,44,,0,True,True,True,True,False,2026-05-13,22:14:00,3,Null,3 + Null
2026-05-13 22:14:00,S,4.0,extragb,S41t,NO,NO,NO,NO,True,6933.92,S41,YES,NO,0,0,493,,0,False,False,False,True,False,2026-05-13,22:14:00,4,extragb,4 + extragb
2026-05-13 22:14:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5993.84,S2,YES,NO,0,0,502,,0,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,-44.71,S2,YES,NO,0,0,1077,,0,False,False,False,False,True,2026-05-13,22:14:00,2,broadband,2 + broadband
2026-05-13 22:14:00,S,3.0,,S3,NO,NO,NO,NO,True,11342.75,S3,YES,NO,0,0,685,,0,False,False,False,False,True,2026-05-13,22:14:00,3,Null,3 + Null
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4852.82,S2,YES,NO,0,0,305,,0,False,False,False,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,681.45,S2,YES,NO,0,0,841,,0,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,MOBITEL_S21,NO,NO,NO,NO,True,2847.56,S2,YES,NO,0,0,225,,0,False,False,True,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,312,,0,False,False,False,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,446.41,S2,YES,NO,0,0,477,,0,False,False,False,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,121,,0,False,True,True,True,False,2026-05-13,22:14:00,Null,Null,Null + Null
2026-05-13 22:14:00,E,2.0,peotv,E21,YES,NO,NO,NO,True,4707.05,E2,YES,YES,869,29,1063,,898,False,False,False,False,True,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:14:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5137.96,S2,YES,NO,0,0,216,,0,False,False,True,True,False,2026-05-13,22:14:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,29,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,7.0,,S7,NO,NO,NO,NO,True,4586.42,S7,YES,NO,0,0,1046,,0,False,False,False,False,True,2026-05-13,22:13:00,7,Null,7 + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2728.25,S2,YES,NO,0,0,92,,0,True,True,True,True,False,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,21,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,17275.06,S2,YES,NO,0,0,1008,,0,False,False,False,False,True,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,7.0,,S,NO,NO,NO,NO,False,,S_LTY,YES,YES,95,143,319,,238,False,False,False,True,False,2026-05-13,22:13:00,7,Null,7 + Null
2026-05-13 22:13:00,S,3.0,,S3,NO,NO,NO,NO,True,393.54,S3,YES,NO,0,0,625,,0,False,False,False,False,True,2026-05-13,22:13:00,3,Null,3 + Null
2026-05-13 22:13:00,S,2.0,peotv,MOBITEL_S211,NO,YES,NO,NO,True,3052.5,S2,YES,NO,0,0,246,,0,False,False,True,True,False,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,378,,0,False,False,False,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-53.58,S2,YES,NO,0,0,220,,0,False,False,True,True,False,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,7.0,,S7,NO,NO,NO,NO,True,1182.34,S7,YES,NO,0,0,209,,0,False,False,True,True,False,2026-05-13,22:13:00,7,Null,7 + Null
2026-05-13 22:13:00,S,3.0,,S3,NO,NO,NO,NO,True,13249.74,S3,YES,NO,0,0,667,,0,False,False,False,False,True,2026-05-13,22:13:00,3,Null,3 + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,0.0,S2,YES,NO,0,0,1138,,0,False,False,False,False,True,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,18,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,S6,NO,YES,1002,322,1404,,1324,False,False,False,False,True,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,E,1.0,,ELty1,NO,NO,NO,NO,False,,E1,YES,NO,0,0,310,,0,False,False,False,True,False,2026-05-13,22:13:00,1,Null,1 + Null
2026-05-13 22:13:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,3835.38,S2,YES,NO,0,0,389,,0,False,False,False,True,False,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,7.0,,S7,NO,NO,NO,NO,True,13123.53,S7,YES,NO,0,0,1038,,0,False,False,False,False,True,2026-05-13,22:13:00,7,Null,7 + Null
2026-05-13 22:13:00,S,7.0,,S7,NO,NO,NO,NO,True,6785.75,S7,YES,NO,0,0,869,,0,False,False,False,False,True,2026-05-13,22:13:00,7,Null,7 + Null
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,3.0,,S3,NO,NO,NO,NO,True,6672.91,S3,YES,NO,0,0,323,,0,False,False,False,True,False,2026-05-13,22:13:00,3,Null,3 + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2184.96,S2,YES,NO,0,0,129,,0,False,True,True,True,False,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,T,,,T,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,13,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,T,2.0,broadband,T22,NO,NO,NO,NO,True,8635.58,T2,YES,NO,0,0,169,,0,False,True,True,True,False,2026-05-13,22:13:00,2,broadband,2 + broadband
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,34,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,0.0,S2,YES,NO,0,0,714,,0,False,False,False,False,True,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,4.0,extragb,S4112,NO,NO,NO,NO,True,2354.02,S41,NO,NO,0,0,38,,0,True,True,True,True,False,2026-05-13,22:13:00,4,extragb,4 + extragb
2026-05-13 22:13:00,T,1.0,,TLty1,NO,NO,NO,NO,False,,T1,YES,YES,809,131,1026,,940,False,False,False,False,True,2026-05-13,22:13:00,1,Null,1 + Null
2026-05-13 22:13:00,S,2.0,voice,S23,NO,NO,NO,NO,True,2185.89,S2,NO,NO,0,0,122,,0,False,True,True,True,False,2026-05-13,22:13:00,2,voice,2 + voice
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4677.55,S2,YES,NO,0,0,230,,0,False,False,True,True,False,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,4,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,22.31,S2,NO,NO,0,0,74,,0,True,True,True,True,False,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,31,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,4553.77,S41,NO,NO,0,0,77,,0,True,True,True,True,False,2026-05-13,22:13:00,4,extragb,4 + extragb
2026-05-13 22:13:00,S,7.0,,S7,NO,NO,NO,NO,True,3411.04,S7,YES,YES,1061,163,1310,,1224,False,False,False,False,True,2026-05-13,22:13:00,7,Null,7 + Null
2026-05-13 22:13:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,26,,0,True,True,True,True,False,2026-05-13,22:13:00,Null,Null,Null + Null
2026-05-13 22:13:00,S,3.0,,S3,NO,NO,NO,NO,True,2605.84,S3,NO,NO,0,0,61,,0,True,True,True,True,False,2026-05-13,22:13:00,3,Null,3 + Null
2026-05-13 22:13:00,S,2.0,broadband,S22i,NO,NO,YES,NO,True,7359.06,S2,YES,YES,1106,94,1315,,1200,False,False,False,False,True,2026-05-13,22:13:00,2,broadband,2 + broadband
2026-05-13 22:13:00,S,7.0,,S7,NO,NO,NO,NO,True,-89.13,S7,YES,NO,0,0,79,,0,True,True,True,True,False,2026-05-13,22:13:00,7,Null,7 + Null
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,0.0,S2,YES,YES,1094,76,1292,,1170,False,False,False,False,True,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,4.0,addon,S41211,NO,NO,YES,NO,True,3973.05,S41,NO,NO,0,0,112,,0,False,True,True,True,False,2026-05-13,22:13:00,4,addon,4 + addon
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,10419.94,S2,YES,NO,0,0,737,,0,False,False,False,False,True,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5038.31,S2,YES,NO,0,0,895,,0,False,False,False,False,True,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:13:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-307.87,S2,YES,YES,1109,77,1240,,1186,False,False,False,False,True,2026-05-13,22:13:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,1795.67,S2,YES,NO,0,0,147,,0,False,True,True,True,False,2026-05-13,22:12:00,2,broadband,2 + broadband
2026-05-13 22:12:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,49,,0,True,True,True,True,False,2026-05-13,22:12:00,Null,Null,Null + Null
2026-05-13 22:12:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,4000.23,S2,YES,NO,0,0,1110,,0,False,False,False,False,True,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,broadband,S222,NO,NO,YES,NO,True,6172.31,S2,YES,YES,1108,97,1323,,1205,False,False,False,False,True,2026-05-13,22:12:00,2,broadband,2 + broadband
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,10457.1,S2,YES,NO,0,0,881,,0,False,False,False,False,True,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,3.0,,S3,NO,NO,NO,NO,True,-24.24,S3,NO,NO,0,0,57,,0,True,True,True,True,False,2026-05-13,22:12:00,3,Null,3 + Null
2026-05-13 22:12:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,4714.34,S2,YES,NO,0,0,323,,0,False,False,False,True,False,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,7.0,,S7,NO,NO,NO,NO,True,2851.89,S7,YES,NO,0,0,153,,0,False,True,True,True,False,2026-05-13,22:12:00,7,Null,7 + Null
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4309.03,S2,YES,NO,0,0,967,,0,False,False,False,False,True,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,1803.42,S2,YES,NO,0,0,262,,0,False,False,True,True,False,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,7.0,,S7,NO,NO,NO,NO,True,3495.13,S7,YES,NO,0,0,394,,0,False,False,False,True,False,2026-05-13,22:12:00,7,Null,7 + Null
2026-05-13 22:12:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,22:12:00,Null,Null,Null + Null
2026-05-13 22:12:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,12109.49,S2,YES,NO,0,0,1087,,0,False,False,False,False,True,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,voice,S23,NO,NO,NO,NO,True,0.0,S2,NO,NO,0,0,129,,0,False,True,True,True,False,2026-05-13,22:12:00,2,voice,2 + voice
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,9403.97,S2,YES,NO,0,0,296,,0,False,False,True,True,False,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,6050.6,S2,YES,NO,0,0,266,,0,False,False,True,True,False,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,7984.35,S2,NO,NO,0,0,93,,0,True,True,True,True,False,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,7.0,,S7,NO,NO,NO,NO,True,-325.25,S7,YES,NO,0,0,1201,,0,False,False,False,False,True,2026-05-13,22:12:00,7,Null,7 + Null
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-1152.45,S2,YES,NO,0,0,132,,0,False,True,True,True,False,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,1.0,,S1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,180,,0,False,True,True,True,False,2026-05-13,22:12:00,1,Null,1 + Null
2026-05-13 22:12:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,34,,0,True,True,True,True,False,2026-05-13,22:12:00,Null,Null,Null + Null
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5159.16,S2,YES,YES,1105,57,1269,,1162,False,False,False,False,True,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,10734.67,S2,NO,NO,0,0,106,,0,False,True,True,True,False,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,4329.32,S2,YES,NO,0,0,1066,,0,False,False,False,False,True,2026-05-13,22:12:00,2,peotv,2 + peotv
2026-05-13 22:12:00,S,1.0,,S1,NO,NO,NO,NO,True,0.06,S1,YES,NO,0,0,173,,0,False,True,True,True,False,2026-05-13,22:12:00,1,Null,1 + Null
2026-05-13 22:12:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,-175.17,S2,YES,NO,0,0,549,,0,False,False,False,False,True,2026-05-13,22:12:00,2,broadband,2 + broadband
